edition_id,event_id,edition_label,edition_url,start_date,end_date,date_status,city,country,mode,language,cfp_url,guidelines_url,cfp_status,eligibility,formats_and_durations,submission_requirements,compensation,travel_support,speaker_costs,recording_rights,accessibility,attendance_value,attendance_year,verified_at,source_ids,unknowns
ed-evt-kubecon-cloudnativecon-north-america-kubecon-cloudnativecon-north-am,evt-kubecon-cloudnativecon-north-america,KubeCon + CloudNativeCon North America 2026,https://events.linuxfoundation.org/kubecon-cloudnativecon-north-america/,2026-11-09,2026-11-12,exact,Salt Lake City,USA,in-person,English,https://events.linuxfoundation.org/kubecon-cloudnativecon-north-america/program/cfp/,https://events.linuxfoundation.org/kubecon-cloudnativecon-north-america/program/cfp/,closed,Maximum three submissions; repeat LF talk differences required,unknown,unknown,unknown,unknown,unknown,Breakout and keynote recordings made public,unknown,unknown,,2026-09-04T12:00:00-06:00,src-free-tier-src-kubecon-na-cfp;src-free-tier-src-kubecon-na-faq,Monitor next cycle; 2026 is closed
ed-evt-isaqb-software-architecture-gathering-isaqb-software-architecture-ga,evt-isaqb-software-architecture-gathering,iSAQB Software Architecture Gathering 2026,https://www.software-architecture-gathering.com/,2026-11-16,2026-11-19,exact,Berlin,Germany,in-person,English,https://www.software-architecture-gathering.com/call-for-papers/,https://www.software-architecture-gathering.com/call-for-papers/,closed,Public CFP,45-minute session/keynote including Q&A; six-hour workshop,,,,,,,,,2026-09-04T23:30:00-06:00,src-adaptive-systems-ev-sag-current,"Closed June 9; monitor next cycle. Economics, rights, accessibility, and attendance unknown."
ed-evt-qcon-san-francisco-qcon-san-francisco-2026,evt-qcon-san-francisco,QCon San Francisco 2026,https://qconsf.com/,2026-11-16,2026-11-20,exact,San Francisco,USA,in-person,English,https://qconferences.com/third-party-social-media,https://qconferences.com/third-party-social-media,invitation-only-with-spontaneous-route,Usually direct invitation; spontaneous submission route exists,unknown,unknown,unknown,unknown,unknown,unknown,unknown,80+ confirmed speakers claimed,2026,2026-09-04T12:00:00-06:00,src-retrieval-src-qcon-sf;src-retrieval-src-qcon-selection,"Program appears effectively complete; form status, speaker economics, rights, and travel"
ed-evt-text-retrieval-conference-trec-2026,evt-text-retrieval-conference,TREC 2026,https://trec.nist.gov/,2026-11-16,2026-11-18,exact,Gaithersburg,USA,in-person,English,https://trec.nist.gov/cfp.html,https://trec.nist.gov/cfp.html,open-research-participation,Organization must register and participate in evaluation tracks; results subject to dissemination agreement,Participants present results in poster session; some selected for plenary talks,Run track experiments and report results; not an ordinary speaker CFP,unknown,unknown,unknown,unknown,unknown,unknown,,2026-09-04T12:00:00-06:00,src-retrieval-src-trec-home;src-retrieval-src-trec-cfp,"Anticipated timeline is TBA; Dan's organization, research capacity, travel, and conference registration"
ed-evt-global-ai-community-seattle-global-ai-community-seattle-2026-2027-se,evt-global-ai-community-seattle,Global AI Community Seattle 2026-2027 series,https://sessionize.com/global-ai-community-seattle/,2026-11-18,2027-08-18,exact recurring dates,Seattle / Bellevue,United States,in-person,English,https://sessionize.com/global-ai-community-seattle/,https://sessionize.com/global-ai-community-seattle/,rolling,Public rolling call for multiple announced meetup dates.,Talks; demos; panels; workshops; durations not stated,"Proposal aligned to agents, infrastructure, MLOps/platform or developer tooling.",,,Free community event.,,,,,2026-09-05T00:12:00-06:00,src-failure-improvement-ev-fi-gaic-current;src-parallelization-ev-pa-gaic-current,"Exact venue by date, durations, economics, rights, accessibility, attendance and multiple-submission rules unknown."
ed-evt-pod-network-annual-conference-pod-network-2026-annual-conference,evt-pod-network-annual-conference,POD Network 2026 Annual Conference,https://podnetwork.org/annual-conference/baltimore-2026-draft/call-for-proposals/,2026-11-18,2026-11-20,exact,Baltimore,United States,in-person,English,https://podnetwork.org/annual-conference/baltimore-2026-draft/call-for-proposals/,https://podnetwork.org/content/uploads/POD26-Call-for-Proposals-Updated_4.2026.pdf,closed,Educational-development professionals; detailed membership rules in PDF not fully extracted,"Interactive, research, poster, workshop, committee/SIG formats",Evidence-based actionable educational-development proposal,unknown,unknown,unknown,unknown,unknown,Educational developers and faculty-support professionals,2026,2026-09-04T12:00:00-06:00,src-evidence-learning-src-pod-2026;src-skeptic-education-ev-048;src-skeptic-education-ev-049,"2027 edition and CFP not yet confirmed; economics, rights, and accessibility unknown. | CFP closed; speaker economics, rights, accessibility, and Dan's educational-developer affiliation unknown | MERGE CONFLICTS/VARIANTS — edition_label: POD Network 2026 Annual Conference | POD Network 2026; edition_url: https://podnetwork.org/annual-conference/baltimore-2026-draft/call-for-proposals/ | https://podnetwork.org/annual-conference/baltimore-2026-draft/; country: United States | USA; eligibility: Educational-development professionals; detailed membership rules in PDF not fully extracted | Educational-development community; exact membership rule not captured; formats_and_durations: Interactive, research, poster, workshop, committee/SIG formats | Multiple conference formats; exact durations not captured; submission_requirements: Evidence-based actionable educational-development proposal | Detailed 22-page proposal rules; proposal window closed; attendance_value: Educational developers and faculty-support professionals | Established specialist faculty-development network; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-devopsdays-tel-aviv-devopsdays-tel-aviv-2026,evt-devopsdays-tel-aviv,DevOpsDays Tel Aviv 2026,https://devopsdays.org/events/2026-tel-aviv/welcome/,2026-12-22,2026-12-22,exact,Tel Aviv,Israel,in-person,unknown,https://devopsdays.org/events/2026-tel-aviv/propose/,https://devopsdays.org/events/2026-tel-aviv/propose/,conflicting-official-pages,Direct speaker involvement required; no third-party or vendor pitches,30-minute talk; 5-minute Ignite; Open Space,"Email type, title, and description",unknown,unknown,unknown,unknown,unknown,unknown,,2026-09-04T12:00:00-06:00,src-free-tier-src-dod-telaviv-propose;src-free-tier-src-dod-global-speaking,"Local page says CFP TBD while global index says open with 2026-09-25 deadline; language, safety/travel, economics, rights unknown"
ed-evt-finops-foundation-virtual-summit-finops-foundation-virtual-summit-me,evt-finops-foundation-virtual-summit,FinOps Foundation virtual summit member presentation,https://www.finops.org/membership/,2027,,,unknown,,online,English,https://www.finops.org/membership/,https://www.finops.org/membership/,paid-placement,"Premier member benefit, not editorial CFP",unknown,Purchase qualifying membership,unknown,unknown,Premier membership starts at a publicly listed high annual price tier,unknown,unknown,"Foundation page describes approximately 1,500+ summit attendees",2026,2026-09-04T12:00:00-06:00,src-free-tier-src-finops-paid-placement,Exact 2027 summit date and presentation terms; excluded from editorial queue
ed-evt-ces-ces-2027,evt-ces,CES 2027,https://www.ces.tech/,2027-01-06,2027-01-09,exact,Las Vegas,United States,in-person,English,https://www.ces.tech/cfs,https://www.ces.tech/cfs,open,"Tech experts at all career stages; selection favors actionable objectives, unique trend perspective and visible influence.",Format/duration not stated on public call.,Speaker application; independent editorial selection. Sponsored opportunities are separate.,No payment; complimentary CES pass.,CES does not pay travel or hotel.,Complimentary pass.,,,,,2026-09-04T21:35:00-06:00,src-judgment-ev-ju-ces-current;src-judgment-ev-ju-ces-dates;src-judgment-ev-ju-ces-past1;src-judgment-ev-ju-ces-past2;src-product-engineering-ev-pe-ces-current;src-product-engineering-ev-pe-ces-dates;src-product-engineering-ev-pe-ces-past1;src-product-engineering-ev-pe-ces-past2,"Format, recording rights, accessibility, selection timing and Dan's evidence of influence unknown."
ed-evt-sparking-success-faculty-development-conference-sparking-success-202,evt-sparking-success-faculty-development-conference,Sparking Success 2027,https://celt.tulane.edu/sparking-success,2027-01-06,2027-01-07,exact,New Orleans,United States,in-person,English,https://celt.tulane.edu/sparking-success,https://celt.tulane.edu/sparking-success,open,Faculty of all disciplines and experience levels; external eligibility not explicit,Breakout session or poster; durations not stated,Application route linked; detailed fields not captured,,,,,,University faculty-development audience,,2026-09-04T12:00:00-06:00,src-evidence-learning-src-tulane-2027,"Deadline year is inferred from the 2026-27 page context; external eligibility, economics, rights, accessibility, and format duration unknown."
ed-evt-lilly-conference-san-diego-lilly-san-diego-2027,evt-lilly-conference-san-diego,Lilly San Diego 2027,https://www.lillyconferences.com/,2027-01-07,2027-01-09,exact,San Diego,United States,in-person,English,https://www.lillyconferences-ca.com/,https://www.lillyconferences-ca.com/,open,Higher-education teaching-and-learning contributors; exact presenter credential rules not found,Exact 2027 session formats/durations not found in accessible page,Blind peer review; expected scholarly/evidence-based teaching contribution,unknown,unknown,Registration and travel obligations not found,unknown,unknown,Series reports 125+ colleges/universities and 30+ states per conference,2026,2026-09-04T12:00:00-06:00,src-evidence-learning-src-lilly-series;src-skeptic-education-ev-005;src-skeptic-education-ev-006,"Deadline is verified but submission requirements, formats, economics, rights, accessibility, and two specific past-session examples remain unknown. | CFP form URL, session durations, fees, travel, rights, accessibility, and Dan's institutional affiliation are unknown | MERGE CONFLICTS/VARIANTS — country: United States | USA; cfp_url: https://www.lillyconferences-ca.com/ | https://www.lillyconferences.com/; guidelines_url: https://www.lillyconferences-ca.com/ | https://www.lillyconferences.com/; eligibility: Higher-education teaching-and-learning contributors; exact presenter credential rules not found | Faculty, administrators, and graduate students are invited; exact eligibility not captured; formats_and_durations: Exact 2027 session formats/durations not found in accessible page | Formats not captured from reviewed page; attendance_value: Series reports 125+ colleges/universities and 30+ states per conference | Teaching for Active & Engaged Learning in the Age of AI; attendance_year: 2026 | 2027; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-arc-software-architecture-and-engineering-conference-arc-2027,evt-arc-software-architecture-and-engineering-conference,ARC 2027,https://futurewitharc.com/,2027-01-12,2027-01-14,exact,Abu Dhabi,United Arab Emirates,in-person,English,https://futurewitharc.com/,https://futurewitharc.com/,open-undated,Public Apply to Speak control; program describes practitioners running real systems and no recycled slides.,Format/duration not stated.,Application details not exposed in captured page.,unknown,unknown,unknown,unknown,unknown,unknown,,2026-09-04T22:30:00-06:00,src-adaptive-systems-ev-arc-current;src-judgment-ev-ju-arc-current;src-product-engineering-ev-pe-arc-current;src-retrieval-src-arc-home,"A live speaker-interest form is not enough to prove a formal CFP is open; deadline, durations, economics, rights, accessibility, attendance, and prior history unknown. | New event; no history. Deadline, economics, rights, accessibility, attendance and Dan's real-production-case eligibility unknown. | Application deadline, formats, economics, rights, accessibility, and Dan's practitioner evidence | MERGE CONFLICTS/VARIANTS — country: United Arab Emirates | UAE; cfp_url: https://futurewitharc.com/ | https://futurewitharc.com/apply-to-speak/; guidelines_url: https://futurewitharc.com/ | https://futurewitharc.com/apply-to-speak/; cfp_status: open-undated | unknown | open; eligibility: Public Apply to Speak control; program describes practitioners running real systems and no recycled slides. | Form prioritizes practitioners with real-world engineering experience, production systems, and technical depth | Every speaker described as a practitioner; peer review and real-system ownership emphasized; formats_and_durations: Format/duration not stated. | unknown; submission_requirements: Application details not exposed in captured page. | Interest form asks name, job title, company, work email, LinkedIn, talk title, speaking history, optional videos, and theme alignment | unknown; verified_at: 2026-09-04T22:30:00-06:00 | 2026-09-04T23:30:00-06:00 | 2026-09-04T12:00:00-06:00"
ed-evt-hi-ai-hi-ai-2027,evt-hi-ai,Hi AI! 2027,https://www.ltcillinois.org/hiai/,2027-01-14,2027-01-15,exact,,,virtual,English,https://www.ltcillinois.org/hiai/rfp/,https://www.ltcillinois.org/hiai/rfp/,open,"K-12 educators, administrators, technology leaders, and innovators","50-minute presentation, demo/hands-on activity, or panel",Title max 10 words; description max 350 words; target audience; actionable learning objectives,unknown,none,unknown,unknown,unknown,Focused statewide K-12 AI audience; attendance not published,,2026-09-04T23:00:00-06:00,src-skeptic-education-ev-012;src-skeptic-education-ev-013,"Speaker cost, compensation, rights, accessibility, and whether an out-of-state non-school practitioner is competitive remain unknown"
ed-evt-bett-uk-bett-uk-2027,evt-bett-uk,Bett UK 2027,https://uk.bettshow.com/,2027-01-20,2027-01-22,exact,London,UK,in-person,English,https://uk.bettshow.com/call-for-speakers,https://uk.bettshow.com/call-for-speakers,rolling,"Teacher, practitioner, policy, researcher, or non-commercial expert; evidence-based non-promotional content",30-minute session; 45-minute workshop; panels/firesides; clinics/labs; roundtables,"Bio max 150 words, headshot, title, description, three takeaways, target audience; speaking links optional",unknown,unknown,unknown,unknown,Accessibility needs may be supplied in submission,"Organizer reports 37,000+ attendees, 400+ speakers, 130+ countries",2026,2026-09-04T23:00:00-06:00,src-skeptic-education-ev-015;src-skeptic-education-ev-016;src-skeptic-education-ev-067;src-skeptic-education-ev-068,"First-look deadline passed; reserve-list status and selection timing unclear; economics, rights, and Dan's job title/organization unknown"
ed-evt-chea-annual-conference-chea-2027-annual-conference,evt-chea-annual-conference,CHEA 2027 Annual Conference,https://www.chea.org/chea-2027-annual-conference-call-proposals,2027-01-25,2027-01-28,exact,"Washington, DC",United States,in-person,English,https://www.chea.org/chea-2027-annual-conference-call-proposals,https://www.chea.org/chea-2027-annual-conference-call-proposals,open,"Open to all; talk must relate to accreditation, quality assurance, or student success",60-minute plenary or concurrent sessions; concurrent allows one or two presenters,Official proposal form; quality assurance/accreditation/student-success relevance; varied perspectives; no commercial advertising,unknown,unknown,unknown,unknown,unknown,"Accreditors, faculty, policymakers, leaders, and international colleagues",2027,2026-09-04T12:00:00-06:00,src-evidence-learning-src-chea-cfp;src-evidence-learning-src-chea-2026;src-skeptic-education-ev-008;src-skeptic-education-ev-009,"A co-presenter may be needed to satisfy the preference for varied perspectives; economics, rights, accessibility, and registration terms unknown. | Registration, compensation, travel, rights, accessibility, notification date, and Dan's quality-assurance credentials are unknown | MERGE CONFLICTS/VARIANTS — edition_url: https://www.chea.org/chea-2027-annual-conference-call-proposals | https://www.chea.org/chea-2027-annual-conference; city: Washington, DC | Washington DC; country: United States | USA; eligibility: Open to all; talk must relate to accreditation, quality assurance, or student success | Call open to all; concurrent sessions require one or two presenters; formats_and_durations: 60-minute plenary or concurrent sessions; concurrent allows one or two presenters | 60-minute plenary or concurrent session including participation/Q&A; submission_requirements: Official proposal form; quality assurance/accreditation/student-success relevance; varied perspectives; no commercial advertising | Official form; noncommercial; varied perspectives; proposal must tie AI/evidence of learning to quality assurance; attendance_value: Accreditors, faculty, policymakers, leaders, and international colleagues | National and international accreditation/quality audience; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-ndc-london-ndc-london-2027,evt-ndc-london,NDC London 2027,https://ndclondon.com/,2027-01-25,2027-01-29,exact,London,United Kingdom,in-person,English,https://ndclondon.com/call-for-papers,https://ndclondon.com/call-for-papers,closed,Public CFP; organizers encourage limiting submissions to 3-4,60-minute regular; 10-15-minute lightning; 60-120-minute workshop; two-day preconference workshop,Organizer asks submitters to limit portfolio to three or four proposals,unknown,unknown,unknown,unknown,unknown,unknown,,2026-09-04T12:00:00-06:00,src-adaptive-systems-ev-ndc-current;src-benchmarks-ev-ndc;src-free-tier-src-ndc-london-cfp;src-retrieval-src-ndc-london-cfp,"Closed before run date; economics, rights, accessibility, and attendance unknown. | Speaker economics, rights, accessibility, and next-cycle timing unknown | Closed 2026-08-30; future cycle and economics unknown; regular talk needs expansion | Closed before run date; future cycle and economics unknown | MERGE CONFLICTS/VARIANTS — date_status: exact | confirmed; country: United Kingdom | UK; eligibility: Public CFP; organizers encourage limiting submissions to 3-4 | Public CFP; prior speaking links requested if available | Public CFP; limit portfolio to 3–4 strongest talks; formats_and_durations: 60-minute regular; 10-15-minute lightning; 60-120-minute workshop; two-day preconference workshop | 60-minute regular; 10-15 minute lightning; workshops | 60-minute regular; 10-15-minute lightning; 60-120-minute workshop; 2-day preconference | 60-minute regular; 10–15-minute lightning; 60–120-minute workshop; two-day preconference; submission_requirements: Organizer asks submitters to limit portfolio to three or four proposals | Public CFP closed before research run | Previous talk links requested when available | Previous speaking links requested when available; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:30:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-oop-conference-oop-2027,evt-oop-conference,OOP 2027,https://www.oop-konferenz.de/de,2027-02-02,2027-02-05,exact,Munich,Germany,in-person,German/English; per-session policy unknown,https://www.oop-konferenz.de/de,https://www.oop-konferenz.de/de/programm/tracks,closed,,Talk/workshop formats not captured,,,,,,,120,2027,2026-09-04T23:30:00-06:00,src-adaptive-systems-ev-oop-current,"Closed before run date; economics, rights, and accessibility unknown."
ed-evt-upcea-digital-teaching-and-learning-conference-2027-upcea-digital-te,evt-upcea-digital-teaching-and-learning-conference,2027 UPCEA Digital Teaching & Learning Conference,https://conferences.upcea.edu/DTL2027/,2027-02-03,2027-02-04,exact,,,virtual,English,https://conferences.upcea.edu/DTL2027/proposals.html,https://conferences.upcea.edu/DTL2027/proposals.html,open,Presenter must be a current UPCEA institutional or corporate member; corporate members require an institutional-member co-presenter; significant online-learning experience expected,50-minute concurrent; 60-minute workshop; 10-minute lightning; 3-5-minute asynchronous poster,All speakers named; complete contact details; outcomes; engagement plan; level; evidence or reflective practice,Not stated,Not applicable for virtual delivery,Presenters responsible for registration and other expenses; free for institutional members; limited scholarships for eligible nonmembers,Organizers may edit title/description; digital materials collected,Virtual format described as reducing travel/cost barriers,"Instructional designers, faculty, researchers, and digital-learning leaders",2026,2026-09-04T12:00:00-06:00,src-evidence-learning-src-dtl-cfp;src-evidence-learning-src-dtl-2026-program;src-skeptic-education-ev-003;src-skeptic-education-ev-004;src-skeptic-education-ev-063;src-skeptic-education-ev-064,"Dan's UPCEA membership/affiliation and eligible co-presenter status are unknown; exact deadline time and registration price are not stated. | Dan's UPCEA membership, institutional affiliation, and professional-experience evidence are unknown; nonmember price and recording license not stated | MERGE CONFLICTS/VARIANTS — edition_label: 2027 UPCEA Digital Teaching & Learning Conference | DT&L 2027; eligibility: Presenter must be a current UPCEA institutional or corporate member; corporate members require an institutional-member co-presenter; significant online-learning experience expected | Presenters must be current UPCEA institutional or corporate members; corporate members need an institutional-member co-presenter; formats_and_durations: 50-minute concurrent; 60-minute workshop; 10-minute lightning; 3-5-minute asynchronous poster | 10-minute lightning; 50-minute concurrent; 60-minute workshop/general; submission_requirements: All speakers named; complete contact details; outcomes; engagement plan; level; evidence or reflective practice | All speakers named; learning goals; engagement plan; level; evaluation data or established models valued; compensation: Not stated | unknown; travel_support: Not applicable for virtual delivery | none; speaker_costs: Presenters responsible for registration and other expenses; free for institutional members; limited scholarships for eligible nonmembers | Presenter pays registration and related expenses; recording_rights: Organizers may edit title/description; digital materials collected | unknown; attendance_value: Instructional designers, faculty, researchers, and digital-learning leaders | Long-running predecessor conference; recordings of most 2026 sessions; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:00:00-06:00"
ed-evt-tokenomicon-london-tokenomicon-london-2027,evt-tokenomicon-london,Tokenomicon London 2027,https://www.tokeneconomics.com/,2027-02-08,2027-02-09,exact,London,UK,in-person,English,,,announced-not-open,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,2026-09-04T12:00:00-06:00,src-free-tier-src-tokenomics-events;src-free-tier-src-finops-tokenomicon-news,"CFP/equivalent route, requirements, formats, economics, rights, accessibility, and travel"
ed-evt-ai-agent-event-ai-agent-event-2027,evt-ai-agent-event,AI Agent Event 2027,https://www.aiagentevent.com/east/,2027-02-09,2027-02-11,exact,Fort Lauderdale,United States,in-person,English,https://www.aiagentevent.com/east/call-for-speakers.aspx,https://www.aiagentevent.com/east/call-for-speakers.aspx,open,"Enterprise practitioners, AI developers, innovators, researchers, solution providers, and leaders with real-world agent experience","Case study, technical session, workshop, or panel; duration not stated","Educational, noncommercial, non-self-promotional; headshot and bio; claims new concepts unavailable elsewhere","Complimentary all-access speaker pass stated as USD 1,799 value",unknown,No mandatory registration stated for selected speakers,unknown,unknown,"Pass advertised at USD 1,799 value",2027,2026-09-04T12:00:00-06:00,src-adaptive-systems-ev-aiae-current;src-adaptive-systems-ev-aiae-past1;src-adaptive-systems-ev-aiae-past2;src-benchmarks-ev-aiae-current;src-benchmarks-ev-aiae-past;src-retrieval-src-ai-agent-cfp;src-retrieval-src-ai-agent-home,"Travel/hotel, honorarium, accessibility, recording rights, session duration, and meaning/enforceability of novelty clause unknown. | Deadline time zone, travel, compensation, rights, accessibility, and exact durations unknown | Deadline year inferred from 2027 page context; talk duration, travel, honorarium, rights, accessibility, and Dan's qualifying deployment experience | MERGE CONFLICTS/VARIANTS — date_status: exact | confirmed; country: United States | USA; eligibility: Enterprise practitioners, AI developers, innovators, researchers, solution providers, and leaders with real-world agent experience | Editorial, non-commercial material; novel concepts clause | Seeks enterprise practitioners, developers, researchers, providers, and leaders with real deployment experience; formats_and_durations: Case study, technical session, workshop, or panel; duration not stated | Case study; technical session; workshop; panel; durations unknown | unknown; submission_requirements: Educational, noncommercial, non-self-promotional; headshot and bio; claims new concepts unavailable elsewhere | Title, abstract, biography, and committee review | Headshot, full bio, title, and description; strict no-commercialism policy; compensation: Complimentary all-access speaker pass stated as USD 1,799 value | Complimentary all-access pass | unknown; speaker_costs: No mandatory registration stated for selected speakers | No pay-to-speak found | Complimentary all-access speaker pass; attendance_value: Pass advertised at USD 1,799 value | 1000 | Organizer claims 1,000 attendees; verified_at: 2026-09-04T12:00:00-06:00 | 2026-09-04T23:30:00-06:00 | 2026-09-04T23:00:00-06:00"
