talk_id,edition_id,recommended_variant,proposed_title,pitch_angle,fit_reason,past_session_evidence_ids,audience_rating,topic_rating,timing_rating,readiness_rating,logistics_rating,reach_rating,known_points,evidence_coverage_percent,queue,constraints,next_action,next_check_date
retrieval,ed-eu-chatbot-2027,40-minute adapted to unknown slot,"From RAGs to Retrievals: Learn the New Engineering Speak","Architecture bridge for conversational and agentic AI practitioners","RAG, agentic AI, LLMOps, infrastructure, and human-AI collaboration are named topics.",src-eu-chatbot-cfp;src-eu-chatbot-home,4,5,2,5,,3,73,82,upcoming/rolling routes to prepare for,"Official homepage conflicts with CFP page on open status and event dates; formats/economics unknown","Recheck the speaker form and event dates; do not rely on October 1 until status conflict is resolved.",2026-09-08
retrieval,ed-platform-day-2027,25-minute adaptation,"Context and Capability Are Platform Contracts","Treat selected context, MCP-exposed tools, policy, and evals as platform product boundaries","Platform Engineering Day explicitly covers agentic platforms and AI integration for platform teams.",src-platform-day;src-platformcon-context,5,4,5,4,3,4,85,84,verified actionable opportunities,"Shares CFP system/date with AI Day; a single proposal strategy should pick the better track; 25-minute adaptation needed","Use AI Day as primary for retrieval thesis and Platform Day only as backup if multiple submissions are permitted.",2026-09-15
retrieval,ed-arc-2027,40-minute talk,"Keep the Engineering. Check the AI Analogy.","A practitioner-oriented architecture map of retrieval, context, evals, and agent authority","Conference audience is exactly senior engineers/architects and emphasizes vendor-neutral production ownership.",src-arc-home,5,5,3,5,,,79,62,upcoming/rolling routes to prepare for,"Apply route is visible but deadline, formats, and economics are not; practitioner evidence required","Inspect the application fields and wait for a confirmed deadline before calling it actionable.",2026-09-12
retrieval,ed-dod-raleigh-2027,30-minute adaptation,"The AI Terms Changed. The Failure Modes Didn't.","A DevOps bridge from retrieval and context to retries, idempotency, permissions, and traces","Broad engineering audience and exact 30-minute slot fit; local community format favors practical stories.",src-dod-raleigh;src-srecon26-agents,4,4,5,5,,2,81,78,verified actionable opportunities,"Official notification date is impossible; local voices favored; economics unknown","Tailor to operational examples and ignore the notification date until corrected.",2026-10-01
retrieval,ed-dod-la-2027,30–40-minute talk,"The AI Terms Changed. The Failure Modes Didn't.","Translate agent and retrieval concepts for DevOps and platform practitioners","Platform, reliability, and automation themes fit the second half of the talk.",src-dod-la;src-dod-global,4,4,2,5,,3,66,76,upcoming/rolling routes to prepare for,"Official global/local CFP status conflict; local stories favored","Recheck SCaLE form and local page before treating November 1 as actionable.",2026-09-12
retrieval,ed-voxxed-lux-2027,40-minute talk,"From RAGs to Retrievals: Learn the New Engineering Speak","Broad developer bridge across architecture, AI, search, and testing","Tracks cover architecture, cloud, AI, big data/ML, DevOps, and testing; broad experienced-developer audience fits.",src-voxxed-lux,,4,3,5,,,61,55,upcoming/rolling routes to prepare for,"CFP only announced by month; exact dates, formats, and economics unknown","Prepare the 40-minute version and recheck when the official page opens the CFP in November.",2026-11-02
retrieval,ed-qcon-london-2027,curated conference talk,"The AI Terms Changed. The Engineering Problems Didn't.","Production-tested patterns and broken assumptions for senior practitioners","2027 tracks include Engineering AI Systems, evals, agent architecture, data platforms, and platform engineering.",src-qcon-london;src-qcon-selection,5,5,1,5,4,5,79,88,upcoming/rolling routes to prepare for,"No formal CFP; usually invitation-only; spontaneous form is low-certainty; production implementation evidence expected","Use the spontaneous route only after verifying form status and strengthening production evidence; do not frame it as an open CFP.",2026-10-01
retrieval,ed-qcon-sf-2026,curated conference talk,"The AI Terms Changed. The Engineering Problems Didn't.","Bridge search, context, and agent systems for senior engineers","Current roster includes AI architects and GenAI search practitioners.",src-qcon-sf;src-qcon-selection,5,5,0,5,,5,72,72,historical fits to monitor for a new cycle,"Program is already effectively complete; no formal CFP","Use 2026 program as saturation/fit evidence and monitor the next San Francisco cycle.",2027-03-01
retrieval,ed-haystack-2026,45-minute talk,"Keep the Retrieval. Check the RAG Abstraction.","Bridge classical search signals into RAG, context construction, and evaluation","Exact search/retrieval audience and multiple 2026 sessions cover hybrid search, RAG, reranking, and AI evaluation.",src-haystack-program;src-haystack-history,5,5,0,4,,3,69,88,historical fits to monitor for a new cycle,"Current edition imminent and CFP closed; audience may find introductory mappings too basic; 45-minute expansion needed","Develop an advanced search-practitioner variant centered on relevance boundaries and monitor the next CFP.",2027-01-15
retrieval,ed-berlin-buzzwords-monitor,45-minute future talk,"RAG Is an Information Architecture","Connect search/relevance engineering to context construction and downstream probabilistic consumers","Official call explicitly covers search, relevance engineering, AI/ML, operations, and testing.",src-berlin-buzzwords-cfp;src-haystack-history,5,5,1,4,,,69,66,historical fits to monitor for a new cycle,"No 2027 edition confirmed; sophisticated audience requires more depth than a bridge talk","Monitor next official CFP and develop a search-heavy version with candidate-set and reranking failure evidence.",2027-01-15
retrieval,ed-ndc-london-2027,60-minute or 15-minute talk,"From RAGs to Retrievals: Learn the New Engineering Speak","Broad developer translation across AI, architecture, and platform engineering","2027 call explicitly included AI agents, AI tools/data, architecture, cloud, platform engineering, and SRE.",src-ndc-london-cfp,,5,0,2,,,37,48,historical fits to monitor for a new cycle,"2027 CFP closed; existing 40-minute deck does not fit 60-minute regular slot without expansion","Monitor next cycle; choose a 15-minute bridge or build a full 60-minute interactive version.",2027-05-01
retrieval,ed-leaddev-london-2027,40-minute leadership adaptation,"You Don't Need to Relearn Engineering for AI","Give leaders a shared vocabulary without flattening genuine technical changes","LeadDev serves senior engineering leaders and has current programming on durable skills and AI adoption.",src-leaddev-home;src-leaddev-past,5,4,1,4,,4,65,70,upcoming/rolling routes to prepare for,"No current CFP; talk needs explicit leadership decisions and team enablement","Monitor for a 2027 CFP and adapt outcomes toward architecture communication and staff development.",2026-11-15
retrieval,ed-mlops-rolling,30-minute meetup adaptation,"RAG Is an Information Architecture","A practical bridge from search and software operations to production AI systems","MLOps Community includes engineers and technical product managers and says local groups program two to three speakers.",src-mlops-meetups;src-haystack-program,4,4,2,5,,4,69,64,upcoming/rolling routes to prepare for,"No universal speaker form/date; chapter depth varies; location and format must be resolved","Select a chapter only when it publishes a dated event or speaker route; do not mass-contact organizers.",2026-10-15
retrieval,ed-ai-tink-seattle-monitor,short live demo,"Context Is Selected State","Demonstrate one retrieval/context failure and the instrumentation that exposes it","Past call explicitly included repo context, embeddings, MCP, agents, and evals.",src-ai-tink-seattle,4,5,1,1,,2,48,58,historical fits to monitor for a new cycle,"Past format was roughly two minutes, live code, one intro slide, and measured improvement; current deck does not fit","Build a standalone live demo only if a new event publishes a compatible call.",2027-01-15
retrieval,ed-ai-tink-calgary-monitor,15-minute adaptation,"Similarity Is One Retrieval Signal","Show a compact hybrid-retrieval failure and repair","Past program included Hierarchical Knowledge RAG and accepted 5–15-minute proposals.",src-ai-tink-calgary,4,5,1,5,,2,65,60,historical fits to monitor for a new cycle,"No current event/CFP; travel/economics unknown","Monitor for a new call; the existing 15-minute deck is format-ready but should include a concrete demo.",2027-01-15
retrieval,ed-ai-tink-boston-monitor,15-minute adaptation,"RAG Has More Than One Moving Part","Short architecture teardown for LangChain-adjacent builders","Past chapter call focused on LangChain and related frameworks.",src-ai-tink-boston,4,4,1,5,,2,60,48,historical fits to monitor for a new cycle,"Past proposal page explicitly closed; no current route","Monitor chapter; never reuse the stale form as proof of availability.",2027-01-15
retrieval,ed-trec-2026,research poster or plenary,"From RAGs to Retrievals","Run-based evaluation of retrieval and RAG components","Topic fit is exact: NIST's 2026 tracks include RAG and multilingual RAG evaluation.",src-trec-home;src-trec-cfp,3,5,2,0,,,43,78,exclusions,"RESEARCH-PARTICIPATION ROUTE; requires organization registration, track runs, and results—not a talk submission; existing deck insufficient","Exclude unless Dan has organizational backing and wants to conduct TREC experiments.",
retrieval,ed-naacl-2027,research paper presentation,"From RAGs to Retrievals","Original research on IR/RAG and agents","Submission topics are exact but venue requires peer-reviewed research.",src-naacl-cfp,2,5,3,0,,,44,52,exclusions,"RESEARCH-PAPER ROUTE; existing talk is not a paper and no authority to undertake research submission","Exclude from speaking pipeline; retain only as evidence that pure research venues are too narrow.",
