edition_id,event_id,edition_label,edition_url,start_date,end_date,date_status,city,country,mode,language,cfp_url,guidelines_url,cfp_status,eligibility,formats_and_durations,submission_requirements,compensation,travel_support,speaker_costs,recording_rights,accessibility,attendance_value,attendance_year,verified_at,source_ids,unknowns
ed-chea-2027,ev-chea,CHEA 2027 Annual Conference,https://www.chea.org/chea-2027-annual-conference-call-proposals,2027-01-25,2027-01-28,exact,Washington DC,United States,in-person,English,https://www.chea.org/chea-2027-annual-conference-call-proposals,https://www.chea.org/chea-2027-annual-conference-call-proposals,open,"Call open to all; concurrent sessions require one or two presenters","60-minute plenary or concurrent session including participation/Q&A","Official proposal form; quality assurance/accreditation/student-success relevance; varied perspectives; no commercial advertising",,,, , ,"Accreditors, faculty, policymakers, leaders, and international colleagues",,2026-09-04T12:00:00-06:00,src-chea-cfp;src-chea-2026,"A co-presenter may be needed to satisfy the preference for varied perspectives; economics, rights, accessibility, and registration terms unknown."
ed-inqaahe-2027,ev-inqaahe,INQAAHE Conference 2027,https://inqaahe2027-doha.org/,2027-04-04,2027-04-07,exact,Doha,Qatar,in-person,English,https://inqaahe2027-doha.org/call-for-proposals/,https://inqaahe2027-doha.org/call-for-proposals/,open,"International academic audience; detailed eligibility not stated","Conference sessions in diverse formats and posters","Forward-looking, critical, practice-oriented proposal; accessible to international QA audience; interactive",,,, , ,"International QA agencies and providers",,2026-09-04T12:00:00-06:00,src-inqaahe-cfp;src-inqaahe-2025-program;src-inqaahe-human,"Speaker economics, visa support, rights, accessibility, registration requirements, and Dan's QA credentials are unknown."
ed-aalhe-2027,ev-aalhe,AALHE 2027 Conference,https://www.aalhe.org/annual-conference,2027-06-14,2027-06-16,exact,Milwaukee,United States,in-person,English,https://www.aalhe.org/annual-conference,https://www.aalhe.org/annual-conference,unknown,"Grant applicants must be members in good standing or have an accepted proposal; general presenter eligibility not stated","Prior listed formats: symposium, presentation, dialogue/skills building, poster; 2027 durations unknown","CFP window mentioned but not published on reviewed official page",,"Separate grant may cover main registration or membership for eligible applicant","Registration required; fee unknown",,,"National assessment-practitioner audience; attendance not verified",,2026-09-04T12:00:00-06:00,src-aalhe-2027;src-aalhe-2026-program,"No 2027 CFP dates/status or proposal form found; economics, rights, and accessibility incomplete."
ed-nercomp-2027,ev-nercomp,NERCOMP 2027,https://events.educause.edu/nercomp-annual-conference/2027,2027-03-08,2027-03-10,exact,Providence,United States,in-person,English,https://events.educause.edu/nercomp-annual-conference/2027,https://events.educause.edu/nercomp-annual-conference/2027,unknown,"Not stated",,,,,,,,"Regional higher-education IT and library community",,2026-09-04T12:00:00-06:00,src-nercomp-2027,"No 2027 CFP, formats, eligibility, economics, rights, or accessibility found."
ed-pfw-tlc-2027,ev-pfw-tlc,Fort Wayne Teaching and Learning Conference 2027,https://www.pfw.edu/faculty-support/teaching-and-learning-conference,,,unknown,Fort Wayne,United States,in-person,English,https://www.pfw.edu/faculty-support/teaching-and-learning-conference,https://www.pfw.edu/faculty-support/teaching-and-learning-conference,announced-not-open,"Faculty, staff, and other higher-education educators","45-minute interactive presentation or roundtable","2027 submission details pending",,,, , ,"Regional teaching-and-learning audience",,2026-09-04T12:00:00-06:00,src-pfw-2027,"Event date, opening/deadline, external-speaker eligibility, economics, rights, and accessibility unknown."
ed-tulane-sparking-2027,ev-tulane-sparking,Sparking Success 2027,https://celt.tulane.edu/sparking-success,2027-01-06,2027-01-07,exact,New Orleans,United States,in-person,English,https://celt.tulane.edu/sparking-success,https://celt.tulane.edu/sparking-success,open,"Faculty of all disciplines and experience levels; external eligibility not explicit","Breakout session or poster; durations not stated","Application route linked; detailed fields not captured",,,, , ,"University faculty-development audience",,2026-09-04T12:00:00-06:00,src-tulane-2027,"Deadline year is inferred from the 2026-27 page context; external eligibility, economics, rights, accessibility, and format duration unknown."
ed-lilac-2027,ev-lilac,LILAC 2027,https://www.lilacconference.com/lilac-2027/,2027-04-21,2027-04-23,exact,London,United Kingdom,in-person,English,https://www.lilacconference.com/lilac-2027/call-for-presentations-1,https://www.lilacconference.com/lilac-2027/call-for-presentations-1,announced-not-open,"Information-literacy proposals from all sectors and contexts; underrepresented and first-time presenters encouraged","Symposium, workshop, paper, and poster options; durations not captured","Account required; abstract; must go beyond generic AI-adoption or AI-literacy coverage",,"Bursaries for specified library sectors; Dan's eligibility unknown",, , ,"Information-literacy community; attendance not verified",,2026-09-04T12:00:00-06:00,src-lilac-cfp,"CFP opens 2026-09-21; topic requires stronger information-literacy framing; economics, rights, accessibility incomplete."
ed-isls-2027,ev-isls,ISLS Annual Meeting 2027,https://2027.isls.org/,2027-06-12,2027-06-16,exact,,,in-person,English,https://2027.isls.org/icls-2027-call-for-proposals/,https://2027.isls.org/icls-2027-call-for-proposals/,open,"Researchers and practitioners may contribute; contribution must fit empirical, conceptual, methodological, or design research categories","Long/short papers, posters, symposia, preconference workshops","Research-form contribution with empirical validation or literature/theory basis; publication-ready final submission",,,, , ,"International learning-sciences research audience",,2026-09-04T12:00:00-06:00,src-isls-cfp,"Location, costs, rights, accessibility, and whether existing talk has enough original scholarship for paper route are unknown."
ed-ieee-educon-2027,ev-ieee-educon,IEEE EDUCON 2027,https://educon-conference.org/current/,2027-04-06,2027-04-09,exact,Timisoara,Romania,in-person,English,https://ieee-edusociety.org/post/educon-2027-call-abstracts,https://educon-conference.org/current/,open,"Engineering-education contribution; author eligibility not otherwise stated","Paper/abstract presentation; duration unknown","Initial abstract followed by author instructions and likely paper requirements",,,, , ,"International engineering-education research audience",,2026-09-04T12:00:00-06:00,src-educon-cfp,"Talk is not engineering-specific and research/paper burden is a likely barrier; economics, rights, accessibility unknown."
ed-hec-2027,ev-hec,Honolulu Education Conference 2027,https://intesda.org/education-conference/,2027-03-10,2027-03-12,exact,Honolulu,United States,hybrid,English,https://intesda.org/education-conference/,https://intesda.org/education-conference/,open,"Educators, academics, researchers, and students","Oral, poster, or online virtual presentation","Up to 300-word English proposal; publication options described",,,, , ,"Broad international education audience; organizer-provided attendance not verified",,2026-09-04T12:00:00-06:00,src-hec-cfp,"Commercial status, fee structure, organizer reputation, rights, travel support, accessibility, and acceptance standards need independent vetting."
ed-icaied-2027,ev-icaied,ICAIED London 2027,https://www.icaied.org/,2027-03-19,2027-03-21,exact,London,United Kingdom,hybrid,English,https://www.icaied.org/call-for-papers,https://www.icaied.org/call-for-papers,open,"Researchers, educators, doctoral candidates, and practitioners","Oral or online presentation; exact duration unknown","200-250 word abstract and 3-5 keywords; double-blind review",,,, , ,"First-edition international AI-in-education audience; attendance unknown",,2026-09-04T12:00:00-06:00,src-icaied-cfp,"Organizer identity/provenance, fee structure, publication terms, rights, accessibility, and track fit beyond broad AI education require verification."
ed-herdsa-2027,ev-herdsa,HERDSA 2027,https://conference.herdsa.org.au/2027/,2027-07-05,2027-07-08,exact,Canberra,Australia,in-person,English,https://conference.herdsa.org.au/2027/,https://conference.herdsa.org.au/2027/,unknown,"Higher-education research and development community","Not found",,,,,,,"Australasian and international higher-education community",,2026-09-04T12:00:00-06:00,src-herdsa-2027,"Important-dates widget shows stale 2022/2023 labels and cannot establish 2027 CFP dates; economics, rights, accessibility, and formats unknown."
ed-advance-he-2027,ev-advance-he,Advance HE Teaching and Learning Conference 2027,https://advance-he.ac.uk/programmes-events/teaching-learning-conference/,2027-07-06,2027-07-08,exact,,United Kingdom,in-person,English,https://advance-he.ac.uk/programmes-events/teaching-learning-conference/,https://advance-he.ac.uk/programmes-events/teaching-learning-conference/,unknown,"Audience is broad higher-education teaching and learning; no public speaker eligibility found","Keynotes, interactive sessions, panels, workshops",,,,,,,"Flagship international higher-education teaching conference",,2026-09-04T12:00:00-06:00,src-advancehe-2027;src-advancehe-2026-program,"Booking is open but a speaker CFP was not found; city, economics, rights, accessibility, and route are unknown."
ed-pod-2026,ev-pod,POD Network 2026,https://podnetwork.org/annual-conference/baltimore-2026-draft/,2026-11-18,2026-11-20,exact,Baltimore,United States,in-person,English,https://podnetwork.org/annual-conference/baltimore-2026-draft/call-for-proposals/,https://podnetwork.org/content/uploads/POD26-Call-for-Proposals-Updated_4.2026.pdf,closed,"Educational-development community; exact membership rule not captured","Interactive, research, poster, workshop, committee/SIG formats","Detailed 22-page proposal rules; proposal window closed",,,, , ,"Educational developers and faculty-support professionals",,2026-09-04T12:00:00-06:00,src-pod-2026,"2027 edition and CFP not yet confirmed; economics, rights, and accessibility unknown."
ed-issotl-2026,ev-issotl,ISSOTL 2026,https://issotl.com/issotl26/,2026-10-28,2026-10-31,exact,,,in-person,English,https://issotl.com/issotl26/call-for-proposals/,https://issotl.com/issotl26/call-for-proposals-2/,closed,"International SoTL community; no membership rule captured","Paper, roundtable, workshop, preconference, poster","Anonymized 300-word abstract; 100-word presentation-method statement; 100-word program abstract; up to 10 references; SoTL grounding",,,, ,"Inclusive and accessible conference pedagogy required","International SoTL network",,2026-09-04T12:00:00-06:00,src-issotl-2026,"2027 edition unknown; current talk needs stronger scholarship/research evidence; economics and rights unknown."
ed-educause-2026,ev-educause,EDUCAUSE Annual 2026,https://events.educause.edu/annual-conference/2026,2026-09-29,2026-10-15,exact,Denver and online,United States,hybrid,English,https://events.educause.edu/annual-conference/call-for-proposals,https://events.educause.edu/annual-conference/call-for-proposals,closed,"Open community call; corporate presenters need higher-education institutional partner","In-person presentations/workshops and online formats","Track-aligned proposal; registration required; educational corporate content with institutional partner",,"Not stated","Presenter registration required",, ,"Large higher-education technology community; attendance not verified",,2026-09-04T12:00:00-06:00,src-educause-2026,"Official page conflicts between online end dates October 15 and October 16; represented here through October 15 only as table-listed date; 2027 edition unknown."
ed-enai-2026,ev-enai,ECEIA 2026 Batumi,https://www.academicintegrity.eu/conference/,2026-09-14,2026-09-16,exact,Batumi,Georgia,in-person,English,https://www.academicintegrity.eu/conference/,https://www.academicintegrity.eu/conference/,closed-or-unknown,"Academic-integrity community; exact eligibility not found",,,,,,,,"European academic-integrity network",,2026-09-04T12:00:00-06:00,src-enai-2026;src-enai-series,"No open speaker route found; current edition is imminent; 2027 edition unconfirmed."
ed-enrio-2027,ev-enrio,ENRIO Congress 2027,https://www.enrio.eu/enrio-congress/enrio2027/,2027-09-07,2027-09-09,exact,Bucharest,Romania,in-person,English,https://www.enrio.eu/enrio-congress/enrio2027/,https://www.enrio.eu/enrio-congress/enrio2027/,unknown,"Research-integrity officers, trainers, policymakers, researchers, and funders",,,,,,,,"European research-integrity community",,2026-09-04T12:00:00-06:00,src-enrio-2027,"No CFP or public speaker route found; research integrity is adjacent to but distinct from student academic integrity and assessment."
