evidence_id,event_id,edition_id,field_supported,claim_or_excerpt,url,page_title,publisher,source_type,published_date,accessed_at,confidence,conflict_notes
src-olc-cfp,ev-olc-innovate,ed-olc-innovate-2027,"dates;cfp_status;deadline;topics;costs","Official page says CFP opens September 15, closes November 10 at 11:59 p.m. ET, and names generative AI in assessment and non-traditional assessment; presenters pay registration.",https://onlinelearningconsortium.org/conferences/olc-innovate2027/present/,Present - OLC Innovate 2027,Online Learning Consortium,official CFP,,2026-09-04T12:00:00-06:00,high,
src-olc-2026-program,ev-olc-innovate,ed-olc-innovate-2027,"history;recording","Official 2026 program identifies varied virtual formats and states sessions were recorded for nine months.",https://onlinelearningconsortium.org/conferences/olc-innovate2026/program/,Conference Program - OLC Innovate 2026,Online Learning Consortium,official program,2026,2026-09-04T12:00:00-06:00,high,
src-olc-past-1,ev-olc-innovate,ed-olc-innovate-2027,past_session,"The Opposite of Cheating: Teaching for Integrity in an AI-Driven Online World was the 2026 keynote and addressed validating learning while preserving integrity, access, and privacy.",https://onlinelearningconsortium.org/conferences/olc-innovate2026/program/,Conference Program - OLC Innovate 2026,Online Learning Consortium,official program,2026,2026-09-04T12:00:00-06:00,high,
src-olc-past-2,ev-olc-innovate,ed-olc-innovate-2027,past_session,"The 2026 CFP and program centered AI use in course-level design and assessment, faculty development, and non-traditional assessment.",https://onlinelearningconsortium.org/conferences/olc-innovate2026/call-for-proposals/,Call for Proposals - OLC Innovate 2026,Online Learning Consortium,official CFP archive,2025,2026-09-04T12:00:00-06:00,medium,"A second named session specific to the thesis was not available in the extracted program; this is program-theme evidence."
src-usdla-cfp,ev-usdla,ed-usdla-2027,"dates;cfp_status;deadline;formats;costs;requirements","Official CFP is open until December 15 at 11:59 p.m. ET, offers onsite/virtual routes and 45-minute sessions, and states $300/$100 presenter registration fees.",https://usdla.org/events/call-for-proposals/,USDLA 2027 Call For Proposals,USDLA,official CFP,,2026-09-04T12:00:00-06:00,high,
src-usdla-2026-program,ev-usdla,ed-usdla-2027,history,"Official 2026 program includes multiple AI-and-assessment sessions across onsite and virtual components.",https://members.usdla.org/members/publication/program_issue.php?iid=1958545,2026 USDLA National Conference,USDLA,official program,2026,2026-09-04T12:00:00-06:00,high,
src-usdla-past-1,ev-usdla,ed-usdla-2027,past_session,"Beyond the Marketing: Real-World Vulnerabilities in Online Proctoring presented controlled findings about assessment-security limits.",https://members.usdla.org/members/publication/program_issue.php?iid=1958545,2026 USDLA National Conference,USDLA,official program,2026,2026-09-04T12:00:00-06:00,high,
src-usdla-past-2,ev-usdla,ed-usdla-2027,past_session,"What Does It Look Like to Use Academic Coaches in the Assessment of Student Work? emphasized reasoning and judgment rather than detection or prohibition.",https://members.usdla.org/members/publication/program_issue.php?iid=1958545,2026 USDLA National Conference,USDLA,official program,2026,2026-09-04T12:00:00-06:00,high,
src-ucf-2027,ev-ucf-tlwai,ed-ucf-tlwai-2027,"dates;audience;topics;cfp_status;costs","Official page gives June 1-3 dates, October 5 opening, January 22 close, February 15 notification, in-person-only mode, presenter registration, and explicit assessment/integrity themes.",https://aiforall.ucf.edu/teachwithai/,Teaching and Learning with AI,University of Central Florida,official event page,,2026-09-04T12:00:00-06:00,high,
src-ucf-2024-authentic,ev-ucf-tlwai,ed-ucf-tlwai-2027,past_session,"Towards Authenticity and Integrity: Rethinking Assessment Practices in the Age of Generative AI appeared in the 2024 official agenda.",https://aiforall.ucf.edu/wp-content/uploads/sites/25/2025/08/Extended-Agenda_TLWAI-2024-1-compressed.pdf,Teaching and Learning with AI Conference 2024 extended agenda,University of Central Florida,official program PDF,2024,2026-09-04T12:00:00-06:00,high,
src-ucf-2024-assessment,ev-ucf-tlwai,ed-ucf-tlwai-2027,past_session,"From Open Content to Deep Understanding: Utilizing AI for Assessment appeared in the 2024 official agenda.",https://aiforall.ucf.edu/wp-content/uploads/sites/25/2025/08/Extended-Agenda_TLWAI-2024-1-compressed.pdf,Teaching and Learning with AI Conference 2024 extended agenda,University of Central Florida,official program PDF,2024,2026-09-04T12:00:00-06:00,high,
src-ucf-past-1,ev-ucf-tlwai,ed-ucf-tlwai-2027,past_session,"Towards Authenticity and Integrity: Rethinking Assessment Practices in the Age of Generative AI is direct audience-appetite evidence.",https://aiforall.ucf.edu/wp-content/uploads/sites/25/2025/08/Extended-Agenda_TLWAI-2024-1-compressed.pdf,Teaching and Learning with AI Conference 2024 extended agenda,University of Central Florida,official program PDF,2024,2026-09-04T12:00:00-06:00,high,
src-ucf-past-2,ev-ucf-tlwai,ed-ucf-tlwai-2027,past_session,"From Open Content to Deep Understanding: Utilizing AI for Assessment is a second direct fit signal.",https://aiforall.ucf.edu/wp-content/uploads/sites/25/2025/08/Extended-Agenda_TLWAI-2024-1-compressed.pdf,Teaching and Learning with AI Conference 2024 extended agenda,University of Central Florida,official program PDF,2024,2026-09-04T12:00:00-06:00,high,
src-lilly-series,ev-lilly-sd,ed-lilly-sd-2027,"history;dates;cfp_status;deadline;audience","Official series page says Lilly supports scholarship of teaching and learning; San Diego is January 7-9 with open CFP closing October 1; Austin is May 17-19 and open.",https://www.lillyconferences.com/,Lilly Conference on College and University Teaching,International Teaching Learning Cooperative,official series page,,2026-09-04T12:00:00-06:00,high,
src-lilly-austin-cfp,ev-lilly-austin,ed-lilly-austin-2027,"cfp_status;deadline;formats;requirements;accessibility","Official page documents rolling open review, November 15 early decision, latest January 15 close, four formats, 100-word abstract, outcomes/references, and accommodation timing.",https://www.lillyconferences-tx.com/proposals,ITLC - Lilly Austin 2027,International Teaching Learning Cooperative,official CFP,,2026-09-04T12:00:00-06:00,high,
src-osu-cfp,ev-osu-ldd,ed-osu-ldd-2027,"dates;cfp_status;deadline;formats;requirements;accessibility;history","Official page describes an inaugural May 13 event, 45-50 minute breakouts, November 15 deadline, AI/assessment tracks, and mandatory accessible materials.",https://cete.osu.edu/ohio-state-learning-design-day-call-for-proposals/,Ohio State Learning Design Day - Call for Proposals,Ohio State University,official CFP,,2026-09-04T12:00:00-06:00,high,"Deadline year omitted but weekday and page context point unambiguously to 2026."
src-wscuc-cfp,ev-wscuc-arc,ed-wscuc-arc-2027,"dates;deadline;eligibility;costs;mode","Official CFP gives October 19 at 11:59 p.m. PT, April 7-9 in San Diego, in-person-only delivery, full presenter costs, and priority for accredited institutions.",https://www.wscuc.org/arc2027cfp/,ARC2027 Call for Proposals,WSCUC,official CFP,,2026-09-04T12:00:00-06:00,high,
src-wscuc-2026,ev-wscuc-arc,ed-wscuc-arc-2027,history,"Official 2026 CFP tracks included continuous improvement/assessment and technology including AI aligned to institutional values.",https://www.wscuc.org/arc2026cfp/,ARC2026 Call for Proposals,WSCUC,official CFP archive,2026,2026-09-04T12:00:00-06:00,high,
src-wscuc-authentic,ev-wscuc-arc,ed-wscuc-arc-2027,program_fit,"WSCUC's October 2026 Accreditation Essentials Online schedule includes AI and Authentic Assessment.",https://www.wscuc.org/educational-programs/accreditation-essentials-online/,Accreditation Essentials Online,WSCUC,official program page,2026,2026-09-04T12:00:00-06:00,high,
src-wscuc-past-1,ev-wscuc-arc,ed-wscuc-arc-2027,past_session,"AI and Authentic Assessment is a 90-minute WSCUC program on how AI disrupts assessment and how institutions can preserve evidence of learning.",https://www.wscuc.org/educational-programs/accreditation-essentials-online/,Accreditation Essentials Online,WSCUC,official program page,2026,2026-09-04T12:00:00-06:00,high,"Not an ARC conference session; it is direct organizer-program evidence."
src-wscuc-past-2,ev-wscuc-arc,ed-wscuc-arc-2027,past_session,"ARC2026's Continuous Improvement and Institutional Effectiveness track invited practices in program review, assessment, and quality assurance.",https://www.wscuc.org/arc2026cfp/,ARC2026 Call for Proposals,WSCUC,official CFP archive,2026,2026-09-04T12:00:00-06:00,medium,"Program-theme evidence rather than a named session."
src-chea-cfp,ev-chea,ed-chea-2027,"dates;cfp_status;deadline;topics;formats;eligibility","Official 2027 page says call open to all through September 11, with 60-minute sessions and topics including evidence of learning, integrity, and AI.",https://www.chea.org/chea-2027-annual-conference-call-proposals,CHEA 2027 Annual Conference Call for Proposals,CHEA,official CFP,,2026-09-04T12:00:00-06:00,high,
src-chea-2026,ev-chea,ed-chea-2027,history,"Official 2026 CFP included artificial intelligence and higher-education institutional norms as a suggested topic.",https://www.chea.org/cheaciqg-2026-annual-conference-call-proposals,CHEA/CIQG 2026 Annual Conference Call for Proposals,CHEA,official CFP archive,2025,2026-09-04T12:00:00-06:00,high,"Only one specific prior topic source was verified; two named past sessions remain a gap."
src-inqaahe-cfp,ev-inqaahe,ed-inqaahe-2027,"dates;cfp_status;deadline;topics;formats","Official CFP gives April 4-7 in Doha, October 31 deadline, and a subtheme on AI, authorship, assessment validity, and qualification credibility.",https://inqaahe2027-doha.org/call-for-proposals/,Call for Proposals - INQAAHE 2027,INQAAHE,official CFP,,2026-09-04T12:00:00-06:00,high,
src-inqaahe-2025-program,ev-inqaahe,ed-inqaahe-2027,history,"Official 2025 program lists a keynote and parallel sessions on quality assurance, AI, human evaluators, and programme assessment.",https://www.inqaahe.org/events/inqaahe-conference-2025-tokyo-japan/,INQAAHE Conference 2025 - Tokyo,INQAAHE,official program,2025,2026-09-04T12:00:00-06:00,high,
src-inqaahe-human,ev-inqaahe,ed-inqaahe-2027,program_fit,"The Human Advantage: Quality Assurance in the Age of AI asked what evidence demonstrates authentic student learning and how institutions can distinguish productive AI use from replacement of learning.",https://www.inqaahe.org/events/the-human-advantage-quality-assurance-in-the-age-of-ai/,The Human Advantage: Quality Assurance in the Age of AI,INQAAHE,official webinar archive,2026-08-25,2026-09-04T12:00:00-06:00,high,
src-inqaahe-past-1,ev-inqaahe,ed-inqaahe-2027,past_session,"Evaluation in the Era of Artificial Intelligence: The Roles of AI and Human Evaluators was a named 2025 parallel session.",https://www.inqaahe.org/events/inqaahe-conference-2025-tokyo-japan/,INQAAHE Conference 2025 - Tokyo,INQAAHE,official program,2025,2026-09-04T12:00:00-06:00,high,
src-inqaahe-past-2,ev-inqaahe,ed-inqaahe-2027,past_session,"Development of Rule-Based AI Framework for Programme Accreditation Assessment was a named 2025 parallel session and retained human triangulation when AI explanations failed.",https://www.inqaahe.org/events/inqaahe-conference-2025-tokyo-japan/,INQAAHE Conference 2025 - Tokyo,INQAAHE,official program,2025,2026-09-04T12:00:00-06:00,high,
src-aalhe-2027,ev-aalhe,ed-aalhe-2027,"dates;mode;audience;grant","Official page gives June 14-16 in Milwaukee and describes a separate grant for eligible members or accepted presenters, but does not publish the CFP window.",https://www.aalhe.org/annual-conference,AALHE 2027 Conference,AALHE,official event page,,2026-09-04T12:00:00-06:00,high,
src-aalhe-2026-program,ev-aalhe,ed-aalhe-2027,history,"Official 2026 program includes multiple AI-era student-learning assessment redesign sessions.",https://www.aalhe.org/2026-conference-sessions,2026 Conference Sessions,AALHE,official program,2026,2026-09-04T12:00:00-06:00,high,
src-aalhe-past-1,ev-aalhe,ed-aalhe-2027,past_session,"Designing Human-Centered Assessment in an AI World: Strategies for Preserving Student Voice and Authentic Learning was a 2026 session.",https://www.aalhe.org/2026-conference-sessions,2026 Conference Sessions,AALHE,official program,2026,2026-09-04T12:00:00-06:00,high,
src-aalhe-past-2,ev-aalhe,ed-aalhe-2027,past_session,"How Do You Solve a Problem? Assessing Student Learning Processes in the Age of GenAI proposed assessing the process rather than only the produced artifact.",https://www.aalhe.org/2026-conference-sessions,2026 Conference Sessions,AALHE,official program,2026,2026-09-04T12:00:00-06:00,high,
src-nercomp-2027,ev-nercomp,ed-nercomp-2027,"dates;audience;location","Official EDUCAUSE event page gives March 8-10 in Providence and identifies the regional higher-ed IT/library audience; no CFP is present.",https://events.educause.edu/nercomp-annual-conference/2027,NERCOMP Annual Conference 2027,EDUCAUSE / NERCOMP,official event page,,2026-09-04T12:00:00-06:00,high,
src-pfw-2027,ev-pfw-tlc,ed-pfw-tlc-2027,"cfp_status;audience;formats","Official page says the 2027 call opens in October, welcomes assessing-student-learning topics, and offers 45-minute interactive presentations or roundtables.",https://www.pfw.edu/faculty-support/teaching-and-learning-conference,Teaching and Learning Conference,Purdue University Fort Wayne,official event page,,2026-09-04T12:00:00-06:00,high,
src-tulane-2027,ev-tulane-sparking,ed-tulane-sparking-2027,"dates;deadline;history;audience","Official page gives January 6-7, an October 20 breakout deadline, and an archive of more than 100 prior sessions.",https://celt.tulane.edu/sparking-success,Sparking Success,Tulane University,official event page,,2026-09-04T12:00:00-06:00,high,"Deadline year omitted but academic-year context and weekday align to 2026."
src-tulane-past-1,ev-tulane-sparking,ed-tulane-sparking-2027,past_session,"Are your Students Learning? Providing Evidence in your Course and Program Assessments appeared in the 2021-2022 archive.",https://celt.tulane.edu/sparking-success,Sparking Success,Tulane University,official program archive,2021,2026-09-04T12:00:00-06:00,high,
src-tulane-past-2,ev-tulane-sparking,ed-tulane-sparking-2027,past_session,"A Call to Action: How to Create Informed Digital Citizens in the Age of AI appeared in the 2023-2024 archive.",https://celt.tulane.edu/sparking-success,Sparking Success,Tulane University,official program archive,2023,2026-09-04T12:00:00-06:00,high,
src-lilac-cfp,ev-lilac,ed-lilac-2027,"dates;cfp_status;deadline;eligibility;topics","Official page gives April 21-23 in London, September 21 opening, November 11 at 16:00 GMT deadline, and asks AI proposals to go beyond adoption/AI-literacy basics.",https://www.lilacconference.com/lilac-2027/call-for-presentations-1,LILAC 2027 Call for Presentations,Information Literacy Group / CILIP,official CFP,,2026-09-04T12:00:00-06:00,high,
src-isls-cfp,ev-isls,ed-isls-2027,"dates;cfp_status;deadlines;submission_requirements","Official call gives October 9 paper/poster/symposium and November 13 workshop deadlines, June 12-16 event dates, and research-contribution categories.",https://2027.isls.org/icls-2027-call-for-proposals/,ICLS 2027 Call for Proposals,International Society of the Learning Sciences,official CFP,,2026-09-04T12:00:00-06:00,high,
src-educon-cfp,ev-ieee-educon,ed-ieee-educon-2027,"dates;deadline;topics;location","Official IEEE Education Society page gives October 19 abstract deadline, April 6-9 in Timisoara, and topics including GenAI and innovative assessment.",https://ieee-edusociety.org/post/educon-2027-call-abstracts,EDUCON 2027 Call for Abstracts,IEEE Education Society,official CFP,,2026-09-04T12:00:00-06:00,high,
src-hec-cfp,ev-hec,ed-hec-2027,"dates;deadline;topics;formats","Organizer page gives March 10-12 in Honolulu, November 13 advance proposal deadline, and oral/poster/online routes across AI and educational evaluation topics.",https://intesda.org/education-conference/,HEC 2027,INTESDA,organizer CFP,,2026-09-04T12:00:00-06:00,medium,"No independent organizer-quality or economics verification completed."
src-icaied-cfp,ev-icaied,ed-icaied-2027,"dates;cfp_status;deadline;audience;requirements","Conference site says its first edition is March 19-21 in London and online, with open 200-250 word abstract submissions until February 5.",https://www.icaied.org/call-for-papers,Call for Papers & Abstracts - ICAIED 2027,ICAIED,organizer CFP,,2026-09-04T12:00:00-06:00,medium,"First edition; legal organizer identity and conference provenance were not independently verified."
src-herdsa-2027,ev-herdsa,ed-herdsa-2027,"dates;theme;conflict","Official page gives July 5-8 in Canberra and a broad higher-education practice theme, but its important-dates widget is labeled 2022/2023.",https://conference.herdsa.org.au/2027/,HERDSA 2027,HERDSA,official event page,,2026-09-04T12:00:00-06:00,high,"Stale date labels prevent treating displayed abstract dates as 2027 deadlines."
src-advancehe-2027,ev-advance-he,ed-advance-he-2027,"dates;audience;formats;cfp_status","Official page gives July 6-8, broad higher-ed teaching audience, and session types, but only attendee booking is open; no speaker call is shown.",https://advance-he.ac.uk/programmes-events/teaching-learning-conference/,Teaching and Learning Conference 2027,Advance HE,official event page,,2026-09-04T12:00:00-06:00,high,
src-advancehe-2026-program,ev-advance-he,ed-advance-he-2027,history,"Official 2026 abstract books include sessions on redesigning assessment for a generative-AI world and AI-supported assessment practices.",https://advance-he.ac.uk/sites/default/files/2026-05/Day%202%20-%20Abstracts%20T%26L%20Conference%202026_4.pdf,Teaching and Learning Conference 2026 Day 2 Abstracts,Advance HE,official program PDF,2026,2026-09-04T12:00:00-06:00,high,
src-advancehe-past-1,ev-advance-he,ed-advance-he-2027,past_session,"The 2026 abstract book includes a session on redesigning assessment for a generative-AI world.",https://advance-he.ac.uk/sites/default/files/2026-05/Day%202%20-%20Abstracts%20T%26L%20Conference%202026_4.pdf,Teaching and Learning Conference 2026 Day 2 Abstracts,Advance HE,official program PDF,2026,2026-09-04T12:00:00-06:00,medium,"Search extraction did not expose the complete title/speaker metadata."
src-advancehe-past-2,ev-advance-he,ed-advance-he-2027,past_session,"The 2026 abstract books include How to train your AI: Testing the reliability of rubric-driven LLM-generated feedback.",https://advance-he.ac.uk/sites/default/files/2026-05/Day%202%20-%20Abstracts%20T%26L%20Conference%202026_4.pdf,Teaching and Learning Conference 2026 Day 2 Abstracts,Advance HE,official program PDF,2026,2026-09-04T12:00:00-06:00,medium,"Speaker metadata not captured."
src-pod-2026,ev-pod,ed-pod-2026,"dates;cfp_status;deadline;history","Official page says the 51st annual conference is November 18-20 and the CFP closed May 7; it frames generative AI as reshaping pedagogy and integrity.",https://podnetwork.org/annual-conference/baltimore-2026-draft/call-for-proposals/,Call for Proposals - POD Network 2026,POD Network,official CFP,2026,2026-09-04T12:00:00-06:00,high,
src-issotl-2026,ev-issotl,ed-issotl-2026,"dates;cfp_status;requirements;accessibility","Official CFP says the 2026 call closed March 30, sessions run October 29-31 after October 28 workshops, and proposals require SoTL grounding and accessible pedagogy.",https://issotl.com/issotl26/call-for-proposals/,Call for Proposals - ISSOTL26,ISSOTL,official CFP,2026,2026-09-04T12:00:00-06:00,high,
src-educause-2026,ev-educause,ed-educause-2026,"dates;cfp_status;formats;topics;costs;conflict","Official CFP is closed; teaching and learning is a track; presenters register; in-person and online formats are separate. The page disagrees on whether online ends October 15 or 16.",https://events.educause.edu/annual-conference/call-for-proposals,EDUCAUSE Annual Conference Call for Proposals,EDUCAUSE,official CFP,2026,2026-09-04T12:00:00-06:00,high,"Key-dates table says October 14-15 while narrative says October 14-16."
src-enai-2026,ev-enai,ed-enai-2026,"dates;history;cfp_status","Official ENAI home page identifies the European Conference on Ethics and Integrity in Academia in Batumi, September 14-16, 2026; no open call was found.",https://www.academicintegrity.eu/wp/,European Network for Academic Integrity,ENAI,official organization page,,2026-09-04T12:00:00-06:00,high,
src-enai-series,ev-enai,ed-enai-2026,"series_url;contact","Official hosting terms specify the canonical conference URL and conference contact address.",https://www.academicintegrity.eu/wp/wp-content/uploads/2024/03/Terms-and-Conditions-for-hosting-ENAI-Conferences.docx.pdf,Terms and Conditions for hosting ENAI Conferences,ENAI,official policy PDF,2024,2026-09-04T12:00:00-06:00,high,
src-enrio-2027,ev-enrio,ed-enrio-2027,"dates;location;audience;cfp_status","Official page gives September 7 satellite events and September 8-9 congress in Bucharest for research-integrity professionals; no CFP is published.",https://www.enrio.eu/enrio-congress/enrio2027/,ENRIO Congress 2027,ENRIO,official event page,,2026-09-04T12:00:00-06:00,high,
